"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 09:20:03 UTC 2026","Tue May 05 09:20:05 UTC 2026","2498","","PATCH /api/v1/users/patch/:id","","Patch only email — other fields remain unchanged","","Patch only email — other fields remain unchanged",""
"passed","Tue May 05 09:19:50 UTC 2026","Tue May 05 09:19:50 UTC 2026","214","","POST /api/v1/mail/create","","Create mailbox with local_part at minimum boundary 3 chars returns 201","","Create mailbox with local_part at minimum boundary 3 chars returns 201",""
"passed","Tue May 05 09:20:37 UTC 2026","Tue May 05 09:20:39 UTC 2026","2490","","HEAD /api/v1/users/exists/:id","","HEAD existing user returns 200 with X-User-Exists true","","HEAD existing user returns 200 with X-User-Exists true",""
"passed","Tue May 05 09:19:46 UTC 2026","Tue May 05 09:19:47 UTC 2026","630","","POST /api/v1/mail/:token/send","","Sent message is retrievable via GET messages ID","","Sent message is retrievable via GET messages ID",""
"passed","Tue May 05 09:15:48 UTC 2026","Tue May 05 09:15:50 UTC 2026","2291","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 09:20:16 UTC 2026","Tue May 05 09:20:18 UTC 2026","2733","","PATCH /api/v1/users/patch/:id","","Patch after logout returns 401 INVALID_TOKEN","","Patch after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 09:19:36 UTC 2026","Tue May 05 09:19:37 UTC 2026","737","","POST /api/v1/users/logout/:id","","Logout revoked token — PATCH returns 401","","Logout revoked token — PATCH returns 401",""
"passed","Tue May 05 09:17:02 UTC 2026","Tue May 05 09:17:04 UTC 2026","2229","","GET /api/v1/users/list","","Get users list with per_page 100 returns 200","","Get users list with per_page 100 returns 200",""
"passed","Tue May 05 09:15:29 UTC 2026","Tue May 05 09:15:32 UTC 2026","2267","","POST /api/v1/users/create","","Create user with multiple interests returns 201","","Create user with multiple interests returns 201",""
"passed","Tue May 05 09:20:34 UTC 2026","Tue May 05 09:20:37 UTC 2026","2738","","PUT /api/v1/users/update/:id","","PUT update after logout returns 401 INVALID_TOKEN","","PUT update after logout returns 401 INVALID_TOKEN",""
"passed","Tue May 05 09:16:48 UTC 2026","Tue May 05 09:16:50 UTC 2026","2209","","GET /api/v1/users/get/:id","","Get user by non-existent ID returns 404 USER_NOT_FOUND","","Get user by non-existent ID returns 404 USER_NOT_FOUND",""
"passed","Tue May 05 09:17:04 UTC 2026","Tue May 05 09:17:06 UTC 2026","2221","","GET /api/v1/users/list","","Users list response does not contain access_token or password","","Users list response does not contain access_token or password",""
"passed","Tue May 05 09:15:52 UTC 2026","Tue May 05 09:15:54 UTC 2026","2298","","POST /api/v1/users/create","","Create user with valid theme returns 201","","Create user with valid theme returns 201",""
"passed","Tue May 05 09:16:14 UTC 2026","Tue May 05 09:16:16 UTC 2026","2348","","POST /api/v1/users/create","","Create user missing profile.first_name returns 400 VALIDATION_ERROR","","Create user missing profile.first_name returns 400 VALIDATION_ERROR",""
